Login 1,Family Name 1,Given Name 1,ORGU 1,Pub ID,Login 2,Family Name 2,Given Name 2,Cat,ORGU 2,Organisation
jc125302,Lawrence,A.,0001,33650,,Wheatley,C.,external,0001,"The Women’s & Children’s Hospital and The Queen Elizabeth Hospital, SA"
jc125302,Lawrence,A.,0001,33650,,Wilkinson,C.,external,0001,"The Women’s & Children’s Hospital and The Queen Elizabeth Hospital, SA"
jc125302,Lawrence,A.,0001,33650,,Willson,K.,external,0001,"The Women’s & Children’s Hospital and The Queen Elizabeth Hospital, SA"
jc125302,Lawrence,A.,0001,33650,,Yelland,L.,external,0001,"The Women’s & Children’s Hospital and The Queen Elizabeth Hospital, SA"
jc125302,Lawrence,Annemarie,2124,35901,jc249310,Shields,Linda,staff,2124,
jc125302,Lawrence,Annemarie,2124,35901,jc211745,Kelly,Jenny,staff,2131,
jc125302,Lawrence,Annemarie,2124,35901,,Lewis,Lucy,external,,Curtin University of Technology
jc125302,Lawrence,Annemarie,2124,35901,,Carson,Vicki,external,,Townsville Health Service District
jc125302,Lawrence,Annemarie,2124,35901,,Ostrenski,Amanda,external,,Townsville Health Service District
jc126842,Surbey,Michele K.,2125,36244,jc149782,Anderson,Ryan C.,student,2125,
jc126865,Thomas,Yvonne,2123,20027,jc192661,Alexandratos,Kristy,student,2123,
jc126865,Thomas,Yvonne,2123,20027,jc132758,Barnett,Fiona,staff,2123,
jc126865,Thomas,Yvonne,2123,23946,jc159953,Gray,Marion A.,staff,2123,
jc126865,Thomas,Yvonne,2123,23946,isscm,McGinty,Sue,staff,2010,
jc126865,Thomas,Yvonne,2123,23947,jc159953,Gray,Marion,external,0001,"University of the Sunshine Coast, QLD"
jc126865,Thomas,Yvonne,2123,23947,X06420,Clark,Michele,external,0001,"Queensland University of Technology, QLD"
jc126865,Thomas,Yvonne,2123,23947,X04623,Penman,Merrolee,external,0001,"Otago Polytechnic, NZL"
jc126865,Thomas,Yvonne,2123,23947,jy070052,Smith,Julie,staff,2221,James Cook University
jc126865,Thomas,Yvonne,2123,23947,jc121639,Bell,Joanna,staff,2123,
jc126865,Thomas,Yvonne,2123,23947,pujt,Trevan-Hawke,Judith,staff,2123,
jc126865,Thomas,Yvonne,2123,40004,jc153905,McAuliffe,Tomomi,staff,2123,
jc126865,Thomas,Yvonne,2123,40004,jc132758,Barnett,Fiona,staff,2123,
jc126865,Thomas,Yvonne,2123,40004,spmjc,Crowe,Melissa,staff,2126,
jc126865,Thomas,Yvonne,2123,38800,X02360,Rodger,Sylvia,external,,The University of Queensland
jc126865,Thomas,Yvonne,2123,38800,X06342,Greber,Craig,external,,Queensland Health
jc126865,Thomas,Yvonne,2123,38800,X05185,Broadbridge,Jacqueline,external,,Commonwealth Rehabilitation Services
jc126865,Thomas,Yvonne,2123,38800,X05186,Edwards,Ann,external,,Mater Health Services
jc126865,Thomas,Yvonne,2123,38800,,Newton,Julie,external,,Occupational Therapy Australia
jc126865,Thomas,Yvonne,2123,38800,,Lyons,Michael,external,,University of the Sunshine Coast
jc126865,Thomas,Yvonne,2123,41774,jc172523,Judd,Jenni,staff,2111,
jc128044,West,Roianne,2124,25931,jc140685,Stewart,Lee,staff,2124,
jc128044,West,Roianne,2124,25931,jc137670,Foster,Kim,external,0001,The University of Sydney
jc128044,West,Roianne,2124,25931,nskju,Usher,Kim,staff,2124,
jc128044,West,Roianne,2124,30466,nskju,Usher,Kim,staff,2124,
jc128044,West,Roianne,2124,30466,jc138020,Mills,Jane,staff,2124,
jc129175,Kilcullen,M.L.,2125,24979,jc130289,Swinbourne,A.,staff,2125,
jc129175,Kilcullen,M.L.,2125,24979,jc133983,Cadet-James,Y.,staff,2010,
jc129175,Kilcullen,M.,2125,24983,jc130289,Swinbourne,A.,staff,2125,
jc129175,Kilcullen,M.,2125,24983,jc133983,Cadet-James,Y.,staff,2010,
jc129175,Kilcullen,Meegan,2125,24980,jc130289,Swinbourne,Anne,staff,2125,
jc129175,Kilcullen,Meegan,2125,24980,jc133983,Cadet-James,Yvonne,staff,2010,
jc129175,Kilcullen,Meegan,2125,35068,,Ireland,Susan,external,,Queensland Health
jc129175,Kilcullen,Meegan,2125,35068,jc207585,Kandasamy,Yoga,external,,Queensland Health
jc129175,Kilcullen,Meegan,2125,35068,,Sivayoganathan,Sithambarampillai,external,,Queensland Health
jc129175,Kilcullen,M.,2125,35073,jc130289,Swinbourne,A.,staff,2125,
jc129175,Kilcullen,M.,2125,35073,jc133983,Cadet-James,Y.,staff,2010,
jc129175,Kilcullen,Meegan,2120,43822,jc207585,Kandasamy,Yogavijayan,staff,2131,
jc129175,Kilcullen,Meegan,2120,43822,jc117105,Watson,David,staff,2131,
jc129175,Kilcullen,Meegan,2125,41220,jc130289,Swinbourne,Anne,staff,2125,
jc129175,Kilcullen,Meegan,2125,41220,jc133983,Cadet-James,Yvonne,staff,2010,
jc129175,Kilcullen,Meegan,2125,45672,jc212114,Kanakis,Katerina,student,2125,
jc129175,Kilcullen,Meegan,2125,45672,jc149288,McShane,Connar,staff,2125,
jc129175,Kilcullen,Meegan,2125,45672,jc130289,Swinbourne,Anne,staff,2125,
jc129175,Kilcullen,M.,2125,46692,jc212114,Kanakis,K.,staff,,
jc129175,Kilcullen,M.,2125,46692,jc149288,McShane,C.J.,staff,2125,
jc129175,Kilcullen,M.,2125,46692,jc130289,Swinbourne,A.,staff,2125,
jc130289,Swinbourne,A.,2125,25214,jc149288,McShane,C.,staff,2125,
jc130289,Swinbourne,A.,2125,25214,jc151174,Quirk,F.,staff,2125,
jc130289,Swinbourne,Anne,2125,24961,jc229837,Lindsay,Daniel,student,2125,
jc130289,Swinbourne,A.,2125,24979,jc129175,Kilcullen,M.L.,student,2125,
jc130289,Swinbourne,A.,2125,24979,jc133983,Cadet-James,Y.,staff,2010,
jc130289,Swinbourne,A.,2125,24983,jc129175,Kilcullen,M.,student,2125,
jc130289,Swinbourne,A.,2125,24983,jc133983,Cadet-James,Y.,staff,2010,
jc130289,Swinbourne,Anne,2125,23559,jc224154,Howe,Elizabeth,student,2125,
jc130289,Swinbourne,Anne,2125,23559,psdgg,Graham,Deborah,staff,2125,
jc130289,Swinbourne,A.,2125,24852,jc162259,Morris,K.,student,2125,
jc130289,Swinbourne,A.,2125,24852,puslh,Harrison,S.,staff,2111,
jc130289,Swinbourne,A.,2125,24856,jc162259,Morris,K.,student,2125,
jc130289,Swinbourne,A.,2125,24856,puslh,Harrison,S.,staff,2111,
jc130289,Swinbourne,A.,2125,24861,jc132453,Pedruzzi,R.,student,2125,
jc130289,Swinbourne,A.,2125,24861,jc151174,Quirk,F.,staff,2131,
jc130289,Swinbourne,A.,2125,24864,jc132453,Pedruzzi,R.,student,2125,
jc130289,Swinbourne,A.,2125,24864,jc151174,Quirk,F.,staff,2131,
jc130289,Swinbourne,Anne,2125,24882,jc151174,Quirk,Frances,staff,2131,
jc130289,Swinbourne,Anne,2125,24882,jc132453,Pedruzzi,Rebecca,student,2125,
jc130289,Swinbourne,Anne,2125,24980,jc129175,Kilcullen,Meegan,student,2125,
jc130289,Swinbourne,Anne,2125,24980,jc133983,Cadet-James,Yvonne,staff,2010,
jc130289,Swinbourne,Anne,2125,25213,jc149288,McShane,Connar,staff,2125,
jc130289,Swinbourne,Anne,2125,25213,jc151174,Quirk,Frances,staff,2125,
jc130289,Swinbourne,Anne,2125,24965,jc149288,McShane,Connar,staff,2125,
jc130289,Swinbourne,Anne,2125,24965,jc151174,Quirk,Frances,staff,2131,
jc130289,Swinbourne,Anne,2125,31207,jc162259,Morris,Kayla,student,2125,
jc130289,Swinbourne,Anne,2125,31193,jc229837,Lindsay,Daniel,student,2125,
jc130289,Swinbourne,Anne L.,2125,31194,jc162259,Morris,Kayla R.,student,2125,
jc130289,Swinbourne,Anne L.,2125,31194,puslh,Harrison,Simone L.,staff,2111,
jc130289,Swinbourne,Anne,2125,31198,jc193762,Boynton,Rebekah,student,2125,
jc130289,Swinbourne,Anne,2125,31198,jc229837,Lindsay,Daniel,student,2125,
jc130289,Swinbourne,Anne,2125,31198,jc162259,Morris,Kayla,student,2125,
jc130289,Swinbourne,Anne,2125,31203,jc229837,Lindsay,Daniel,student,2125,
jc130289,Swinbourne,Anne,2125,31204,jc229837,Lindsay,Daniel,student,2125,
jc130289,Swinbourne,Anne,2125,31202,jc145615,Campbell,Sandra,external,0001,University of South Australia
jc130289,Swinbourne,Anne,2125,31202,jc233625,Bohanna,India,staff,2111,
jc130289,Swinbourne,Anne,2125,31202,jc133983,Cadet-James,Yvonne,staff,2010,
jc130289,Swinbourne,Anne,2125,31202,,McKeown,Dallas,external,0001,"Wuchopperen Health Service, QLD"
jc130289,Swinbourne,Anne,2125,31202,jc134748,McDermott,Robyn,external,0001,University of South Australia
jc130289,Swinbourne,Anne,2125,31414,jc162259,Morris,Kayla,student,2125,
jc130289,Swinbourne,Anne,2125,31414,puslh,Harrison,Simone,staff,2111,
jc130289,Swinbourne,Anne L.,2125,35197,X05621,Girman,Catherine D.,external,,"Health and Exercise Sciences, Gettysburg College, Gettysburg, PA 17325, USA"
jc130289,Swinbourne,Anne L.,2125,35197,psjel,Lukins,Joann E.,staff,2126,
jc130289,Swinbourne,Anne L.,2125,35197,jc121482,Leicht,Anthony S.,staff,2126,
jc130289,Swinbourne,Anne,2125,34809,jc203622,Chew,Peter K.H.,staff,9420,
jc130289,Swinbourne,Anne,2125,34809,jc117545,Dillon,Denise B.,staff,9420,
jc130289,Swinbourne,A.L.,2125,35312,jc162259,Morris,K.,student,2125,
jc130289,Swinbourne,A.L.,2125,35312,puslh,Harrison,S.L.,staff,2111,
jc130289,Swinbourne,Anne,2125,37635,jc162259,Morris,Kayla,student,2125,
jc130289,Swinbourne,Anne,2125,37635,puslh,Harrison,Simone,staff,2111,
jc130289,Swinbourne,A.,2125,37636,jc162259,Morris,K.,student,2125,
jc130289,Swinbourne,A.,2125,37636,puslh,Harrison,S.,staff,2111,
jc130289,Swinbourne,A.L.,2125,37716,jc229837,Lindsay,D.B.,student,2125,
jc130289,Swinbourne,A.L.,2125,37719,jc229837,Lindsay,D.B.,student,2125,
jc130289,Swinbourne,Anne,2125,37722,jc229837,Lindsay,Daniel,student,2125,
jc130289,Swinbourne,A.L.,2125,37721,jc229837,Lindsay,D.,student,2125,
jc130289,Swinbourne,A.,2125,35073,jc129175,Kilcullen,M.,staff,2125,
jc130289,Swinbourne,A.,2125,35073,jc133983,Cadet-James,Y.,staff,2010,
jc130289,Swinbourne,Anne,2125,41239,jc149288,McShane,Connar J.,staff,2125,
jc130289,Swinbourne,Anne,2125,41239,jc151174,Quirk,Frances,staff,2100,
jc130289,Swinbourne,Anne,2125,39105,jc193762,Boynton,Rebekah,student,2125,
jc130289,Swinbourne,Anne,2125,39105,mbrcp,Tobin,Renae,staff,2200,
jc130289,Swinbourne,Anne,2125,39105,,Nicotra,Bernadette,external,,James Cook University
jc130289,Swinbourne,Anne,2125,40458,jc193762,Boynton,Rebekah,student,2125,
jc130289,Swinbourne,Anne,2125,40458,jc229837,Lindsay,Daniel,student,2125,
jc130289,Swinbourne,Anne,2125,40458,jc162259,Morris,Kayla,student,2125,
jc130289,Swinbourne,Anne,2125,42390,jc193762,Boynton,Rebekah,student,2125,
jc130289,Swinbourne,Anne,2125,42390,jc229837,Lindsay,Daniel,student,2125,
jc130289,Swinbourne,Anne,2125,42390,jc162259,Morris,Kayla,student,2125,
jc130289,Swinbourne,Anne,2125,43016,jc162259,Morris,Kayla,student,2125,
jc130289,Swinbourne,Anne,2125,45781,jc310159,Smith,Daniel J.,staff,2257,
jc130289,Swinbourne,Anne,2125,45781,jc149288,McShane,Connar,staff,2125,
jc130289,Swinbourne,Anne,2125,45781,csdjh,Henderson,David J.,staff,2257,
jc130289,Swinbourne,Anne,2125,35075,jc149288,McShane,Connar,staff,2125,
jc130289,Swinbourne,Anne,2125,35075,jc151174,Quirk,Frances,staff,2131,
jc130289,Swinbourne,Anne,2125,41220,jc129175,Kilcullen,Meegan,staff,2125,
jc130289,Swinbourne,Anne,2125,41220,jc133983,Cadet-James,Yvonne,staff,2010,
jc130289,Swinbourne,Anne,2125,45672,jc212114,Kanakis,Katerina,student,2125,
jc130289,Swinbourne,Anne,2125,45672,jc149288,McShane,Connar,staff,2125,
jc130289,Swinbourne,Anne,2125,45672,jc129175,Kilcullen,Meegan,staff,2125,
jc130289,Swinbourne,Anne,2125,46024,jc221376,Bajema,Anna,student,2125,
jc130289,Swinbourne,Anne,2125,46024,jc159953,Gray,Marion,external,,University of the Sunshine Coast
jc130289,Swinbourne,Anne,2125,46024,jc121482,Leicht,Anthony S.,staff,2126,
jc130289,Swinbourne,A.,2125,46629,jc162259,Morris,K.,staff,2125,
jc130289,Swinbourne,A.,2125,46692,jc212114,Kanakis,K.,staff,,
jc130289,Swinbourne,A.,2125,46692,jc149288,McShane,C.J.,staff,2125,
jc130289,Swinbourne,A.,2125,46692,jc129175,Kilcullen,M.,staff,2125,
jc130289,Swinbourne,Anne L.,2125,46545,jc132453,Pedruzzi,Rebecca,staff,2125,Telethon Institute for Child Health Research
jc130289,Swinbourne,Anne L.,2125,46545,jc151174,Quirk,Frances,staff,2131,
jc130289,Swinbourne,A.L.,2125,46696,jc244076,Pardon,M.K.,student,1130,
jc130289,Swinbourne,A.L.,2125,46696,jc149288,McShane,C.J.,staff,2125,
jc130289,Swinbourne,Anne,2125,45961,jc193762,Boynton,Rebekah,student,2125,
jc130289,Swinbourne,Anne,2125,45961,jc149288,McShane,Connar,staff,2125,
jc130289,Swinbourne,Anne,2125,45961,mbmjs,Sheaves,Marcus,staff,2251,
jc132432,Spinks,Warwick L.,2126,20942,jc123346,Crowther,Robert G.,staff,2126,
jc132432,Spinks,Warwick L.,2126,20942,jc121482,Leicht,Anthony S.,staff,2126,
jc132432,Spinks,Warwick L.,2126,20942,X03938,Sangla,Kunwarjit,external,0001,Townsville General Hospital
jc132432,Spinks,Warwick L.,2126,20942,X00890,Quigley,Frank,external,0001,Townsville General Hospital
jc132432,Spinks,Warwick L.,2126,20942,jc138185,Golledge,Jonathan,staff,2131,
jc132453,Pedruzzi,R.,2125,24861,jc130289,Swinbourne,A.,staff,2125,
jc132453,Pedruzzi,R.,2125,24861,jc151174,Quirk,F.,staff,2131,
jc132453,Pedruzzi,R.,2125,24864,jc130289,Swinbourne,A.,staff,2125,
jc132453,Pedruzzi,R.,2125,24864,jc151174,Quirk,F.,staff,2131,
jc132453,Pedruzzi,Rebecca,2125,24882,jc151174,Quirk,Frances,staff,2131,
jc132453,Pedruzzi,Rebecca,2125,24882,jc130289,Swinbourne,Anne,staff,2125,
jc132453,Pedruzzi,Rebecca,2125,46545,jc130289,Swinbourne,Anne L.,staff,2125,
jc132453,Pedruzzi,Rebecca,2125,46545,jc151174,Quirk,Frances,staff,2131,
jc132758,Barnett,Fiona,2123,18928,jc445048,Law,Lawla L.F.,student,2123,
jc132758,Barnett,Fiona,2123,18928,jc202870,Yau,Matthew K.,staff,2123,
jc132758,Barnett,Fiona,2123,18928,jc159953,Gray,Marion A.,external,0001,University of the Sunshine Coast
jc132758,Barnett,Fiona,2123,20027,jc192661,Alexandratos,Kristy,student,2123,
jc132758,Barnett,Fiona,2123,20027,jc126865,Thomas,Yvonne,staff,2123,
jc132758,Barnett,Fiona,2123,20035,jc162296,Northey,Alyce,student,2123,
jc132758,Barnett,Fiona,2126,31837,jc445048,Law,Lawla L.F.,student,2123,
jc132758,Barnett,Fiona,2126,31837,jc202870,Yau,Matthew K.,staff,2123,
jc132758,Barnett,Fiona,2126,31837,jc159953,Gray,Marion A.,external,0001,University of the Sunshine Coast
jc132758,Barnett,Fiona A,2126,27669,jc445048,Law,Lawla L.F.,student,2123,James Cook University
jc132758,Barnett,Fiona A,2126,27669,jc202870,Yau,Matthew K.,staff,2123,
jc132758,Barnett,Fiona A,2126,27669,jc159953,Gray,Marion A.,external,0001,University of the Sunshine Coast
jc132758,Barnett,Fiona,2126,29546,jc445048,Law,Lawla L.F.,student,2123,
jc132758,Barnett,Fiona,2126,29546,jc159953,Gray,Marion A.,external,0001,University of the Sunshine Coast
jc132758,Barnett,Fiona,2126,29546,jc202870,Yau,Matthew K.,staff,2123,
jc132758,Barnett,Fiona,2126,29546,,Siu,Andrew M.H.,external,0001,"The Hong Kong Polytechnic University, HKG"
jc132758,Barnett,Fiona,2126,31858,jc445048,Law,Lawla L.F.,student,2123,
jc132758,Barnett,Fiona,2126,31858,jc202870,Yau,Matthew K.,staff,2123,
jc132758,Barnett,Fiona,2126,31858,jc159953,Gray,Marion A.,external,0001,University of the Sunshine Coast
jc132758,Barnett,Fiona,2123,29572,jc202870,Yau,Matthew,staff,2123,
jc132758,Barnett,Fiona A,2126,35914,jc202870,Yau,Matthew,staff,2123,
jc132758,Barnett,Fiona A,2126,35914,jc159953,Gray,Marion,external,,University of the Sunshine Coast
jc132758,Barnett,Fiona,2123,40004,jc153905,McAuliffe,Tomomi,staff,2123,
jc132758,Barnett,Fiona,2123,40004,jc126865,Thomas,Yvonne,staff,2123,
jc132758,Barnett,Fiona,2123,40004,spmjc,Crowe,Melissa,staff,2126,
jc132758,Barnett,F.,2126,39978,jc168650,McGuckin,T.,staff,2126,
jc132758,Barnett,F.,2126,39978,sci-rmk,Sealey,R.,staff,2126,
jc132758,Barnett,F.,2126,39978,jc121482,Leicht,A.,staff,2126,
jc132758,Barnett,Fiona,2126,39060,sci-rmk,Sealey,Rebecca,staff,2126,
jc132758,Barnett,Fiona,2126,39060,jc224049,Simmons,Lisa,staff,2126,
jc132758,Barnett,Fiona,2126,39101,jc163301,Newitt,Rosemarie,student,2126,
jc132758,Barnett,Fiona,2126,39101,spmjc,Crowe,Melissa,staff,2126,
jc132758,Barnett,Fiona,2126,39061,jc239186,Che Daud,Ahmad Zamir,student,2123,
jc132758,Barnett,Fiona,2126,39061,jc202870,Yau,Matthew K.,staff,2123,
jc132758,Barnett,Fiona,2126,39062,jc239186,Che Daud,Ahmad Zamir,student,2123,
jc132758,Barnett,Fiona,2126,39062,jc172523,Judd,Jenni,staff,2131,
jc132758,Barnett,Fiona,2126,39062,jc202870,Yau,Matthew,staff,2123,
jc132758,Barnett,Fiona,2126,39202,jc239186,Che Daud,Ahmad Zamir,student,2123,
jc132758,Barnett,Fiona,2126,39202,jc202870,Yau,Matthew K.,staff,2123,
jc132758,Barnett,Fiona,2126,39202,jc172523,Judd,Jenni,staff,2131,
jc132758,Barnett,Fiona,2126,40901,jc239186,Che Daud,Ahmad Zamir,student,2123,
jc132758,Barnett,Fiona,2126,40901,jc202870,Yau,Matthew K.,staff,2123,
jc132758,Barnett,Fiona,2126,40901,jc172523,Judd,Jenni,staff,2131,
jc132758,Barnett,Fiona,2126,40901,pvsrej,Jones,Rhondda E.,staff,2100,
jc132758,Barnett,Fiona,2126,40901,,Nawawi,Rashdeen Fazwi Muhammad,external,,"Kuala Lumpur General Hospital, Malaysia"
jc132758,Barnett,Fiona,2126,43700,,Frier,Amanda,external,,James Cook University
jc132758,Barnett,Fiona,2126,43700,jc114925,Devine,Sue,staff,2111,
jc132758,Barnett,Fiona,2126,43701,sci-rmk,Sealey,Rebecca,staff,2126,
jc132758,Barnett,Fiona,2126,43701,jc224049,Simmons,Lisa,staff,2126,
jc132758,Barnett,Fiona,2126,43702,jc321947,De Hollander,Catherine,staff,2131,
jc132758,Barnett,F.,2126,46703,jc154678,Gayton,S.,student,,
jc132758,Barnett,F.,2126,46703,psmlc,Caltabiano,M.,staff,2125,
jc132758,Barnett,F.,2126,46703,jc207055,Rogerson,B.,staff,2111,
jc133798,Helmes,Edward,2125,25323,,Norton,Maria C.,external,0001,"Utah State University, UT, USA"
jc133798,Helmes,Edward,2125,25323,,Østbye,Truls,external,0001,"Duke University, NC, USA"
jc133798,Helmes,Edward,2125,22369,X04543,Pachana,Nancy A.,external,0001,The University of Queensland
jc133798,Helmes,Edward,2125,22369,X08325,Baillie,Andrew,external,0001,Macquarie University
jc133798,Helmes,Edward,2125,22369,,Halford,W. Kim,external,0001,The University of Queensland
jc133798,Helmes,Edward,2125,22369,X08326,Murray,Greg,external,0001,Swinburne University of Technology
jc133798,Helmes,Edward,2125,22369,X08324,Kyrios,Mike,external,0001,Swinburne University of Technology
jc133798,Helmes,Edward,2125,22369,X05388,O'Donovan,Analise,external,0001,Griffith University
jc133798,Helmes,Edward,2125,22369,X06234,O'Brien,Mia,external,0001,The University of Queensland
jc133798,Helmes,Edward,2125,22369,,Schwartz,Steven,external,0001,Macquarie University
jc133798,Helmes,Edward,2125,22369,X08322,Sofranoff,Kate,external,0001,The University of Queensland
jc133798,Helmes,Edward,2125,22435,X11940,Chapman,Joanne,external,0001,Edith Cowan University
jc133798,Helmes,Edward,2125,23378,X04543,Pachana,Nancy,external,0001,The University of Queensland
jc133798,Helmes,Edward,2125,23378,X11185,Scott,Theresa,external,0001,The University of Queensland
jc133798,Helmes,Edward,2125,23378,X11205,Sofronoff,Kate,external,0001,The University of Queensland
jc133798,Helmes,Edward,2125,23379,jc138705,Gallou,Laura,student,2125,
jc133798,Helmes,Edward,2125,23380,X11205,Sofronoff,Kate,external,0001,University of Queensland
jc133798,Helmes,Edward,2125,23420,,Schermer,Julie Aitken,external,0001,"The University of Western Ontario, CAN"
jc133798,Helmes,Edward,2125,23420,,Fraboni,Maryann,external,0001,"Nipissing University, CAN"
jc133798,Helmes,Edward,2220,24346,X01962,Gringart,Eyal,external,0001,Edith Cowan University
jc133798,Helmes,Edward,2220,24346,,Jones,Bronwyn,external,0001,Murdoch University
jc133798,Helmes,Edward,2220,24346,X11979,Janz,Janis,external,0001,Curtin University of Technology
jc133798,Helmes,Edward,2220,24346,,Monterosso,Leanne,external,0001,The University of Western Australia
jc133798,Helmes,Edward,2220,24346,,Edwards,Mary,external,0001,Edith Cowan University
jc133798,Helmes,E.,2125,23962,jc145881,Buckby,B.,staff,2125,
jc133798,Helmes,E.,2125,23962,jc163936,Smith,A.,student,2112,
jc133798,Helmes,Edward,2125,26628,X01962,Gringart,Eyal,external,0001,Edith Cowan University
jc133798,Helmes,Edward,2125,26628,X01975,Speelman,Craig,external,0001,Edith Cowan University
jc133798,Helmes,Edward,2125,28137,X04543,Pachana,Nancy A.,external,0001,The University of Queensland
jc133798,Helmes,Edward,2125,28137,,Gufgeon,Sophie,external,0001,The University of Queensland
jc133798,Helmes,E.,2125,29356,,Ostbye,T.,external,0001,"Duke University, USA"
jc133798,Helmes,E.,2125,29356,X10834,Steenhuis,R.E.,external,0001,Not Specified
jc133798,Helmes,Edward,2125,32682,X04543,Pachana,Nancy A.,external,0001,The University of Queensland
